padron,bajado,terreno,mejoras,ph,total,valuacion
775204,true,14888.39,25568.58,0.0,40456.98,21751.05
775205,true,6858.98,55977.75,0.0,62836.73,33783.19
775206,true,14779.05,45928.06,0.0,60707.1,32638.226
775207,true,14721.62,69158.73,0.0,83880.35,45096.95
775208,true,14669.76,18827.49,0.0,33497.25,18009.26
775209,true,14616.9,47066.09,0.0,61682.99,33162.9
775210,true,14560.3,102163.49,0.0,116723.79,62754.72
775211,true,24953.08,40293.88,0.0,65246.97,35079.0
775212,true,24924.69,31648.41,0.0,56573.1,30415.63
775213,true,26560.78,238814.84,0.0,265375.61,142675.06
775214,true,26548.57,40444.94,0.0,66993.51,36018.02
775215,true,26536.49,24049.68,0.0,50586.17,27196.86
775216,true,26524.37,38519.18,0.0,65043.54,34969.64
775218,true,26512.2,41521.18,0.0,68033.38,36577.08
775219,true,26500.06,28840.47,0.0,55340.53,29752.96
775220,true,26487.92,67042.99,0.0,93530.9,50285.42
775223,true,16668.97,189710.91,0.0,206379.88,110956.91
775224,true,26489.17,29587.23,0.0,56076.4,30148.58
775225,true,7646.01,63176.01,0.0,70822.01,38076.34
775226,true,26358.0,33522.96,0.0,59880.95,32194.05
775227,true,26286.47,137370.84,0.0,163657.3,87987.78
775228,true,26214.86,125207.45,0.0,151422.31,81409.83
775230,true,26530.37,18263.52,0.0,44793.89,24082.73
775231,true,26464.5,57899.49,0.0,84363.98,45356.98
775232,true,26396.85,68786.41,0.0,95183.26,51173.78
775233,true,80467.74,74744.84,0.0,155212.58,83447.62
775234,true,42274.29,37906.14,0.0,80180.42,43107.75
775235,true,22538.75,119256.01,0.0,141794.76,76233.74
775236,true,68396.98,29850.34,0.0,98247.32,52821.13
775237,true,64539.9,161142.73,0.0,225682.63,121334.75
775238,true,124329.94,0.0,0.0,124329.94,66844.05
775239,true,276521.52,653671.92,0.0,930193.44,500104.0
775240,true,254318.97,771917.2,0.0,1026236.17,551739.86
775373,true,17665.57,0.0,0.0,17665.57,16900.0
775421,true,75104.29,206912.76,0.0,282017.05,151622.06
775422,true,25684.43,29726.03,0.0,55410.46,29790.56
775423,true,25543.35,150570.31,0.0,176113.66,94684.74
775424,true,26945.53,51135.43,0.0,78080.96,41979.0
775425,true,26745.57,46561.1,0.0,73306.67,39412.19
775426,true,26685.96,43120.54,0.0,69806.5,37530.37
775427,true,26626.33,48404.8,0.0,75031.12,40339.29
775428,true,26566.66,32268.06,0.0,58834.72,31631.56
775429,true,26507.06,128156.92,0.0,154663.97,83152.67
775430,true,26447.45,50469.93,0.0,76917.38,41353.42
775431,true,26387.8,28606.65,0.0,54994.45,29566.9
775432,true,26328.15,110402.28,0.0,136730.43,73510.97
775433,true,24914.14,107139.48,0.0,132053.62,70996.55
775434,true,25743.23,56476.44,0.0,82219.67,44204.1
775435,true,26409.11,38752.32,0.0,65161.43,35033.02
775436,true,26409.11,33246.41,0.0,59655.52,32072.84
775437,true,26409.11,11873.41,0.0,38282.52,20581.98
775438,true,26409.11,30215.99,0.0,56625.1,30443.59
775439,true,26415.14,45913.38,0.0,72328.52,38886.29
775440,true,26421.13,67821.89,0.0,94243.02,50668.28
775441,true,26421.13,113103.86,0.0,139524.99,75013.43
775442,true,16492.18,47920.25,0.0,64412.43,34630.33
775443,true,26421.13,77788.4,0.0,104209.53,56026.62
775444,true,16439.55,184155.03,0.0,200594.57,22147.66
775445,true,15686.82,96338.06,0.0,112024.88,60228.43
775446,true,17775.62,74820.6,0.0,92596.22,49782.9
775448,true,17240.0,44904.14,0.0,62144.14,25634.7
775449,true,17841.18,104924.84,0.0,122766.02,66003.23
775453,true,17350.97,42447.31,0.0,59798.27,22707.19
775455,true,17394.55,43074.53,0.0,60469.07,13829.24
775456,true,16466.99,58277.19,0.0,74744.18,14258.11
775457,true,16512.4,45825.04,0.0,62337.44,33514.75
775458,true,17386.61,59398.55,0.0,76785.16,16889.49
775459,true,17382.65,117759.5,0.0,135142.15,33646.12
775460,true,17374.72,84041.24,0.0,101415.96,25767.52
775461,true,17366.81,55110.81,0.0,72477.62,25767.52
775462,true,17362.88,51131.12,0.0,68493.99,14077.25
775464,true,17350.97,64268.8,0.0,81619.77,14427.43
775465,true,17343.01,118629.52,0.0,135972.53,32912.96
775466,true,17339.06,45801.53,0.0,63140.59,24055.3
775467,true,17335.11,28617.79,0.0,45952.9,10760.18
775471,true,151173.8,522597.91,0.0,673771.7,362242.85
775473,true,14007.05,132605.68,0.0,146612.73,78824.03
775476,true,300296.21,536609.42,0.0,836905.63,449949.25
775485,true,120069.67,378900.34,0.0,498970.01,268263.43
775487,true,1119341.16,196981.13,0.0,1316322.3,707700.15
775490,true,0.0,0.0,120229.72,120229.72,64639.64706
775491,true,0.0,0.0,120229.72,120229.72,64639.64
775493,true,0.0,0.0,120229.72,120229.72,64639.64
775495,true,0.0,0.0,120229.72,120229.72,64639.64
775497,true,25245.4,83530.87,0.0,108776.27,58481.86
775498,true,25232.46,68229.57,0.0,93462.03,50248.38
775499,true,26493.27,53028.41,0.0,79521.68,42753.58
775500,true,26517.55,23926.18,0.0,50443.73,27120.28
775501,true,26536.16,22330.55,0.0,48866.7,26272.42
775502,true,26554.65,22707.44,0.0,49262.09,26484.99
775503,true,26578.96,22428.73,0.0,49007.7,26348.21
775504,true,26603.2,94133.63,0.0,120736.84,64912.26
775505,true,26627.43,61456.72,0.0,88084.16,47357.07
775506,true,26651.73,24903.35,0.0,51555.08,27717.78
775507,true,26668.94,177259.59,0.0,203928.52,109638.98
775508,true,26687.41,127154.07,0.0,153841.48,82710.46
775509,true,25461.01,229210.63,0.0,254671.64,136920.22
775510,true,25475.21,40373.33,0.0,65848.55,35402.44
775512,true,26651.73,106600.3,0.0,133252.03,71640.88
775513,true,26627.43,3386.92,0.0,30014.36,16136.73
775514,true,26603.2,39340.25,0.0,65943.46,35453.46
775515,true,26584.65,11665.39,0.0,38250.04,20564.52
775517,true,26541.83,44616.59,0.0,71158.42,38257.21
775518,true,25407.63,92568.81,0.0,117976.44,63428.2
775519,true,26499.05,100285.16,0.0,126784.21,68163.55
775520,true,26481.89,49172.84,0.0,75654.73,40674.58
775521,true,0.0,0.0,0.0,0.0,
775522,true,265715.31,480673.44,0.0,746388.75,401284.27
775523,true,164810.82,0.0,0.0,164810.82,88607.97
775524,true,23889.49,242061.47,0.0,265950.97,142984.38
775525,true,23852.55,170828.37,0.0,194680.92,104667.16
775526,true,25020.51,89043.18,0.0,114063.69,61324.55
775527,true,25026.45,99985.08,0.0,125011.53,67210.49
775528,true,25033.84,131942.03,0.0,156975.87,84395.62
775529,true,25039.77,43843.72,0.0,68883.49,37034.13
775530,true,25045.72,131613.06,0.0,156658.78,84225.15
775531,true,23951.61,60357.73,0.0,84309.34,45327.58
775532,true,23808.15,95005.32,0.0,118813.47,63878.21
775533,true,25033.84,90871.47,0.0,115905.32,62314.68
775534,true,25051.6,47488.37,0.0,72539.97,38999.98
775535,true,25070.81,12034.8,0.0,37105.61,19949.26
775536,true,25090.08,61819.9,0.0,86909.98,46725.78
775537,true,25109.25,42912.62,0.0,68021.87,36570.89
775538,true,114218.32,0.0,0.0,114218.32,61407.69
775541,true,126411.44,338094.94,0.0,464506.38,249734.61
775542,true,125019.68,357165.23,0.0,482184.91,259239.19
775543,true,76589.58,273196.2,0.0,349785.78,188056.87
775544,true,87530.92,329842.63,0.0,417373.55,224394.37
775550,true,132720.84,0.0,0.0,132720.84,71355.29
775552,true,186695.48,28741.45,0.0,215436.92,115826.29
775553,true,23593.83,152787.26,0.0,176381.09,94828.53
775554,true,23502.1,47561.02,0.0,71063.12,38205.97
775555,true,24920.72,105755.65,0.0,130676.37,70256.11
775556,true,24939.57,47117.78,0.0,72057.36,38740.51
775557,true,24952.2,60882.23,0.0,85834.43,46147.53
775558,true,24964.66,56175.37,0.0,81140.03,43623.67
775559,true,24983.59,46679.15,0.0,71662.75,38528.35
775560,true,23613.03,160287.29,0.0,183900.32,98871.13
775561,true,23639.02,7744.14,0.0,31383.16,16872.65
775562,true,24883.12,22360.85,0.0,47243.97,25399.99
775563,true,24883.12,27974.47,0.0,52857.6,28418.06
775564,true,24883.12,66276.68,0.0,91159.8,49010.64
775565,true,24883.12,19530.09,0.0,44413.21,23878.06
775567,true,23398.7,170100.3,0.0,193499.0,104031.71
775568,true,14663.93,145451.59,0.0,160115.52,86083.62
775570,true,25008.69,74609.33,0.0,99618.02,53558.067
775571,true,25014.64,108113.81,0.0,133128.45,71574.43
775572,true,25026.45,30156.96,0.0,55183.41,29668.49
775573,true,25033.84,87189.05,0.0,112222.89,60334.88
775574,true,6408.35,111105.06,0.0,117513.41,63179.25
775575,true,23759.39,36879.12,0.0,60638.51,32601.33
775576,true,15526.07,54965.83,0.0,70491.9,37898.87
775577,true,24958.48,120547.63,0.0,145506.11,78229.08
775578,true,24883.12,23246.42,0.0,48129.55,25876.1
775579,true,24807.61,222541.54,0.0,247349.16,132983.41
775580,true,24738.14,127552.05,0.0,152290.18,81876.43
775581,true,23360.24,449581.01,0.0,472941.24,254269.48
775582,true,23876.22,66316.33,0.0,90192.54,48490.61
775583,true,25051.6,21668.78,0.0,46720.38,25118.47
775584,true,24995.42,66843.7,0.0,91839.13,49375.86
775585,true,24945.1,100780.88,0.0,125725.97,67594.6
775586,true,24895.64,28804.57,0.0,53700.21,28871.06
775587,true,24838.71,74443.3,0.0,99282.01,53377.42
775588,true,23547.98,236773.63,0.0,260321.61,139957.837436
775589,true,23701.74,31136.85,0.0,54838.59,29483.11
775590,true,24914.08,110923.43,0.0,135837.5,73030.92
775591,true,24857.9,166069.71,0.0,190927.61,102649.24
775592,true,24800.25,30407.81,0.0,55208.06,29681.74
775593,true,24744.08,44555.48,0.0,69299.56,37257.81
775594,true,24687.86,47238.49,0.0,71926.35,38670.09
775595,true,23599.78,58215.75,0.0,81815.53,43986.831876
775596,true,23330.61,72004.12,0.0,95334.73,51255.23
775597,true,24782.54,0.0,0.0,24782.54,13323.93
775598,true,24800.25,29531.1,0.0,54331.35,29210.4
775599,true,24819.44,92232.14,0.0,117051.58,62930.95
775600,true,24838.71,66697.76,0.0,91536.48,49213.15
775601,true,24857.9,44123.25,0.0,68981.15,37086.63
775602,true,23524.28,66165.01,0.0,89689.29,48220.05
775603,true,23398.7,127552.67,0.0,150951.37,81156.64
775604,true,24976.26,96746.65,0.0,121722.91,65442.42
775605,true,25014.64,23784.23,0.0,48798.87,26235.94
775606,true,25046.35,23203.8,0.0,48250.15,25940.93
775607,true,25076.69,39541.87,0.0,64618.56,34741.16
775608,true,25115.19,33258.95,0.0,58374.13,31383.93
775609,true,189716.87,520111.99,0.0,709828.85,381628.4
775610,true,227200.42,526804.21,0.0,754004.62,405378.82
775611,true,0.0,0.0,125709.46,125709.46,67585.72
775612,true,0.0,0.0,96764.72,96764.72,52024.04
775613,true,0.0,0.0,92722.64,92722.64,49850.88
775614,true,0.0,0.0,92145.84,92145.84,49540.77
775615,true,0.0,0.0,125007.06,125007.06,67208.09
775616,true,0.0,0.0,124178.42,124178.42,66762.59
775617,true,0.0,0.0,96026.57,96026.57,51627.19
775618,true,0.0,0.0,122175.58,122175.58,65685.79
775623,true,127434.71,353228.83,0.0,480663.54,258421.258
775624,true,128623.39,576681.88,0.0,705305.27,379196.38
775628,true,209678.05,634495.91,0.0,844173.95,453856.96
775629,true,78645.32,736768.99,0.0,815414.31,438394.78
775634,true,0.0,0.0,83449.33,83449.33,44865.23
775635,true,0.0,0.0,123954.89,123954.89,66642.41
775637,true,0.0,0.0,101945.67,101945.67,54809.5
775639,true,86248.67,0.0,0.0,86248.67,46370.26
775644,true,57880.69,0.0,0.0,57880.69,31118.65
775646,true,47568.96,0.0,0.0,47568.96,25574.7
775647,true,49933.56,281999.78,0.0,331933.34,178458.77
775648,true,49310.5,216535.53,0.0,265846.03,142927.96
775649,true,52768.58,241714.03,0.0,294482.61,158323.97
775651,true,27998.98,322932.0,0.0,350930.98,188672.56
775652,true,61723.94,582528.22,0.0,644252.16,346372.12
775653,true,46190.85,0.0,0.0,46190.85,24833.78
775654,true,80248.09,0.0,0.0,80248.09,43144.13
775655,true,66272.36,0.0,0.0,66272.36,35630.29
775659,true,69237.29,175355.99,0.0,244593.28,131501.75
775661,true,66051.82,380575.35,0.0,446627.18,196476.61
775663,true,63533.35,0.0,0.0,63533.35,34157.7
775664,true,63428.89,0.0,0.0,63428.89,34101.55
775665,true,105367.0,454952.52,0.0,560319.51,301247.05
775666,true,166544.32,451245.59,0.0,617789.91,332145.11
775668,true,177219.05,524793.49,0.0,702012.54,377426.09
775669,true,181911.54,497198.39,0.0,679109.92,365112.87
775674,true,138689.91,0.0,0.0,138689.91,74564.46
775675,true,0.0,0.0,138929.3,138929.3,74693.16
775676,true,0.0,0.0,137432.01,137432.01,73888.16
775677,true,225447.1,982614.18,0.0,1208061.28,649495.31
775685,true,1174687.12,85336.11,0.0,1260023.23,677431.84
775687,true,683817.66,551197.6,0.0,1235015.26,663986.7
775688,true,750775.15,951495.87,0.0,1702271.03,915199.46
775689,true,217096.35,2269089.51,0.0,2486185.86,1336659.05
775692,true,130087.34,422805.42,0.0,552892.76,297254.16
775693,true,91707.1,0.0,0.0,91707.1,49304.88
775694,true,669858.98,114091.14,0.0,783950.12,421478.55
775697,true,426027.26,0.0,0.0,426027.26,229046.9
775699,true,251889.91,344220.98,0.0,596110.89,320489.72
775702,true,371201.76,0.0,0.0,371201.76,199570.83
775703,true,539519.96,860157.42,0.0,1399677.37,752514.72
775704,true,358479.67,362571.13,0.0,721050.81,387661.7
775705,true,281500.33,962568.09,0.0,1244068.41,668853.98
775706,true,621341.09,355455.34,0.0,976796.43,525159.36
775709,true,587949.0,287605.22,0.0,875554.22,470728.06
775710,true,688990.57,304734.54,0.0,993725.11,534260.79
775711,true,338494.08,0.0,0.0,338494.08,181986.05
775713,true,191475.82,0.0,0.0,191475.82,102943.98
775716,true,0.0,0.0,0.0,0.0,
775717,true,591062.49,0.0,0.0,591062.49,317775.53
775718,true,0.0,0.0,127894.23,127894.23,68760.33
775719,true,0.0,0.0,127894.23,127894.23,68760.33
775720,true,0.0,0.0,127894.23,127894.23,68760.33
775722,true,0.0,0.0,127894.23,127894.23,68760.33
775723,true,0.0,0.0,127894.23,127894.23,68760.33
775724,true,0.0,0.0,127894.23,127894.23,68760.33
775725,true,0.0,0.0,127894.23,127894.23,68760.33
775726,true,0.0,0.0,127894.23,127894.23,68760.33
775727,true,0.0,0.0,127894.23,127894.23,68760.33
775728,true,0.0,0.0,127894.23,127894.23,68760.33
775729,true,0.0,0.0,127894.23,127894.23,68760.33
775736,true,748356.28,954645.1,0.0,1703001.38,915592.13
775760,true,420941.68,461140.71,0.0,882082.39,474237.83
775767,true,0.0,0.0,0.0,0.0,
775770,true,748668.18,903220.31,0.0,1651888.49,888112.07
775772,true,608026.88,0.0,0.0,608026.88,326896.17
775777,true,467712.96,1048479.94,0.0,1516192.9,815157.46
775783,true,85271.79,231490.16,0.0,316761.95,170302.1
775785,true,0.0,0.0,0.0,0.0,
775798,true,277141.96,1093671.98,0.0,1370813.94,736996.73
775810,true,36555.9,21159.25,0.0,57715.15,31029.64
775816,true,30858.13,97877.64,0.0,128735.77,69212.78
775821,true,31276.19,48157.21,0.0,79433.4,42706.13
775823,true,30915.39,145480.33,0.0,176395.72,94836.4
775829,true,32395.28,59142.18,0.0,91537.45,49213.68
775830,true,28461.09,127164.27,0.0,155625.36,83669.54
775838,true,30166.12,140721.7,0.0,170887.83,91875.17
775842,true,31561.92,100812.48,0.0,132374.4,71169.03
775844,true,27081.26,2374.86,0.0,29456.12,15836.61
775845,true,28620.22,131531.71,0.0,160151.93,86103.18
775848,true,127253.93,583230.91,0.0,710484.83,381981.08
775849,true,344994.5,363597.24,0.0,708591.74,380963.3
775850,true,344985.1,505664.97,0.0,850650.06,457338.74
775854,true,142670.9,296643.85,0.0,439314.75,236190.71
775855,true,165044.43,412937.52,0.0,577981.96,310742.97
775856,true,144160.9,0.0,0.0,144160.9,77505.86
775857,true,22626.37,0.0,0.0,22626.37,12164.7
775858,true,22627.39,0.0,0.0,22627.39,12165.25
775859,true,20933.21,112203.08,0.0,133136.29,71578.63
775860,true,20933.21,0.0,0.0,20933.21,11254.4
775862,true,20933.21,54639.1,0.0,75572.31,40630.26
775863,true,22480.35,0.0,0.0,22480.35,12086.2
775864,true,20933.21,96481.01,0.0,117414.22,63125.91
775865,true,20933.21,0.0,0.0,20933.21,11254.4
775866,true,20933.21,45233.2,0.0,66166.41,35573.33
775867,true,20933.21,130995.42,0.0,151928.63,81682.04
775869,true,20933.21,131705.17,0.0,152638.38,82063.63
775871,true,20933.21,82671.23,0.0,103604.43,55701.3
775872,true,20933.21,0.0,0.0,20933.21,11254.4
775873,true,25143.02,0.0,0.0,25143.02,13517.75
775874,true,33074.38,0.0,0.0,33074.38,17781.92
775876,true,20933.21,154058.32,0.0,174991.53,94081.457
775877,true,20933.21,15626.67,0.0,36559.88,19655.84
775878,true,27099.52,0.0,0.0,27099.52,14569.63
775879,true,20743.04,34353.36,0.0,55096.4,29621.72
775880,true,20743.04,0.0,0.0,20743.04,11152.17
775881,true,20743.04,65075.59,0.0,85818.63,46139.04
775882,true,20743.04,241534.8,0.0,262277.84,141009.58
775883,true,22290.03,0.0,0.0,22290.03,11983.88
775884,true,28220.57,13136.0,0.0,41356.57,22234.71
775885,true,38629.66,4431.37,0.0,43061.03,23151.08
775886,true,20933.21,13429.66,0.0,34362.87,18474.64
775887,true,20933.21,44894.63,0.0,65827.84,35391.3
775888,true,20932.75,0.0,0.0,20932.75,11254.17
775889,true,20932.75,0.0,0.0,20932.75,11254.17
775890,true,22627.22,0.0,0.0,22627.22,12165.16
775891,true,26999.42,69445.98,0.0,96445.4,51852.37
775892,true,20931.32,11847.41,0.0,32778.72,17622.95
775893,true,25140.81,0.0,0.0,25140.81,13516.56
775894,true,20931.32,0.0,0.0,20931.32,11253.38
775895,true,20931.32,0.0,0.0,20931.32,11253.38
775896,true,20931.32,0.0,0.0,20931.32,11253.38
775897,true,25140.83,520774.67,0.0,545915.49,11253.38
775898,true,27931.61,0.0,0.0,27931.61,11253.16
775899,true,22626.37,0.0,0.0,22626.37,12164.7
775901,true,20932.75,78499.16,0.0,99431.91,53458.01
775902,true,20932.75,0.0,0.0,20932.75,11254.17
775903,true,20932.75,59794.35,0.0,80727.1,43401.66
775904,true,3642.45,25132.29,0.0,28774.74,15470.28
775905,true,20932.75,0.0,0.0,20932.75,11254.17
775906,true,25143.01,200597.73,0.0,225740.74,29164.26
775907,true,20933.21,44798.35,0.0,65731.56,35339.53
775908,true,20932.75,140466.96,0.0,161399.72,86774.03
775909,true,20932.75,152447.04,0.0,173379.79,93214.95
775910,true,20932.75,136435.38,0.0,157368.13,84606.52
775912,true,20932.75,186395.8,0.0,207328.55,111466.96
775913,true,20932.75,0.0,0.0,20932.75,11254.17
775914,true,27934.12,61850.38,0.0,89784.5,48271.23
775915,true,4228.85,56978.34,0.0,61207.18,32907.09
775916,true,23258.94,0.0,0.0,23258.94,12504.79
775917,true,23258.64,275468.01,0.0,298726.65,160605.71
775918,true,23326.41,4212.83,0.0,27539.24,14806.03
775920,true,22762.05,93210.56,0.0,115972.61,62350.86
775922,true,20932.75,0.0,0.0,20932.75,11254.17
775925,true,20932.75,58774.08,0.0,79706.83,42853.14
775926,true,3642.2,54933.31,0.0,58575.51,31492.19
775928,true,20932.75,144389.56,0.0,165322.31,88882.97
775929,true,20932.75,72504.94,0.0,93437.69,50235.32
775931,true,20932.75,109412.37,0.0,130345.12,70078.01
775932,true,20932.75,0.0,0.0,20932.75,11254.17
775933,true,20932.75,0.0,0.0,20932.75,11254.17
775934,true,20932.75,374596.37,0.0,395529.12,212650.06
775935,true,26352.0,0.0,0.0,26352.0,14167.73
775936,true,25984.05,39699.13,0.0,65683.18,35313.53
775937,true,25576.98,0.0,0.0,25576.98,13751.06
775938,true,25153.67,50940.57,0.0,76094.24,40910.89
775939,true,24737.91,0.0,0.0,24737.91,13299.95
775940,true,24279.73,0.0,0.0,24279.73,13053.61
775941,true,23828.25,137669.99,0.0,161498.24,86827.0
775942,true,30177.28,24682.57,0.0,54859.86,29494.52
775944,true,23535.46,0.0,0.0,23535.46,12653.46
775945,true,41396.69,44992.56,0.0,86389.25,46445.82
775946,true,47299.68,237175.88,0.0,284475.55,152943.85
775947,true,27934.06,0.0,0.0,27934.06,15018.31
775948,true,60865.81,0.0,0.0,60865.81,32723.55
775949,true,20932.75,0.0,0.0,20932.75,11254.17
775950,true,25143.02,0.0,0.0,25143.02,13517.75
775951,true,25143.02,0.0,0.0,25143.02,13517.75
775952,true,20933.21,55750.64,0.0,76683.85,41227.86
775953,true,20933.21,67839.66,0.0,88772.87,47727.34
775954,true,20933.21,61527.1,0.0,82460.31,44333.48
775955,true,25143.07,378957.33,0.0,404100.41,217258.27
775956,true,27934.13,78007.47,0.0,105941.6,56957.85
775957,true,20932.75,137554.47,0.0,158487.22,85208.18
775958,true,20932.75,146697.51,0.0,167630.26,90123.79
775959,true,20932.75,71763.82,0.0,92696.57,49836.87
775960,true,22627.22,98437.6,0.0,121064.82,65088.59
775961,true,22480.69,45311.58,0.0,67792.27,36447.45
775962,true,20932.75,0.0,0.0,20932.75,11254.17
775963,true,20932.75,13796.51,0.0,34729.26,18671.65
775964,true,27934.17,39497.44,0.0,67431.62,36253.54
775965,true,27934.13,54677.01,0.0,82611.15,44414.59
775966,true,3642.13,19264.35,0.0,22906.49,12315.32
775967,true,3642.2,40305.88,0.0,43948.08,23627.99
775968,true,20932.75,0.0,0.0,20932.75,11254.17
775969,true,20932.75,0.0,0.0,20932.75,11254.17
775970,true,20932.75,101613.31,0.0,122546.06,65884.98
775971,true,20932.75,8643.91,0.0,29576.66,15901.42
775972,true,20932.75,29972.64,0.0,50905.39,27368.49
775973,true,22626.37,0.0,0.0,22626.37,12164.7
775974,true,22479.83,80307.85,0.0,102787.68,55262.19
775975,true,20932.75,0.0,0.0,20932.75,11254.17
775976,true,20932.75,133151.21,0.0,154083.96,82840.84
775977,true,20932.75,113537.52,0.0,134470.27,72295.85
775978,true,20932.75,42415.62,0.0,63348.37,34058.26
775979,true,20932.75,0.0,0.0,20932.75,11254.17
775980,true,20932.75,46667.6,0.0,67600.35,36344.26
775981,true,20932.75,3526.19,0.0,24458.95,13149.97
775982,true,20932.75,31528.16,0.0,52460.91,28204.786012
775983,true,20933.43,121783.75,0.0,142717.18,76729.64
775984,true,20932.75,140723.11,0.0,161655.86,86911.75
775985,true,20932.75,98053.24,0.0,118985.99,63970.95
775986,true,20932.75,0.0,0.0,20932.75,11254.17
775987,true,20932.75,0.0,0.0,20932.75,11254.17
775989,true,22552.73,0.0,0.0,22552.73,12125.11
775991,true,31634.21,185065.15,0.0,216699.35,88180.45
775992,true,3643.22,35211.34,0.0,38854.56,20889.52
775993,true,20932.75,136029.15,0.0,156961.9,84388.12
775994,true,20932.75,0.0,0.0,20932.75,11254.17
775995,true,20932.75,0.0,0.0,20932.75,11254.17
775996,true,20932.75,99872.06,0.0,120804.82,64948.83
775997,true,20932.75,103777.01,0.0,124709.76,67048.26
775998,true,20932.75,158574.24,0.0,179506.99,96509.13
775999,true,20932.75,167451.72,0.0,188384.47,101281.97
776000,true,20932.75,141667.7,0.0,162600.45,87419.6
776001,true,20932.75,39686.14,0.0,60618.89,32590.8
776002,true,20932.75,132675.19,0.0,153607.94,82584.91
776003,true,20932.75,6421.89,0.0,27354.64,14706.8
776004,true,20932.75,51689.59,0.0,72622.34,39044.27
776005,true,20932.75,0.0,0.0,20932.75,11254.17
776006,true,20932.75,69305.46,0.0,90238.21,48515.17
776008,true,0.0,0.0,0.0,0.0,
776009,true,20932.75,88915.75,0.0,109848.5,59058.33
776010,true,27934.12,199303.36,0.0,227237.48,122170.69
776011,true,20932.75,0.0,0.0,20932.75,11254.17
776013,true,20932.75,0.0,0.0,20932.75,11254.17
776014,true,20932.75,0.0,0.0,20932.75,11254.17
776015,true,25143.03,60374.02,0.0,85517.05,45976.9
776016,true,20932.75,158666.73,0.0,179599.49,96558.86
776017,true,20932.75,143483.8,0.0,164416.55,88395.98
776018,true,20932.75,0.0,0.0,20932.75,11254.17
776019,true,20932.75,86228.82,0.0,107161.57,57613.74
776020,true,20932.75,7582.56,0.0,28515.31,15330.8
776021,true,20932.75,0.0,0.0,20932.75,11254.17
776022,true,20932.75,0.0,0.0,20932.75,11254.17
776023,true,20932.75,0.0,0.0,20932.75,11254.17
776024,true,20932.75,94600.66,0.0,115533.41,62114.74
776025,true,22627.4,0.0,0.0,22627.4,12165.26
776026,true,22480.69,182439.16,0.0,204919.86,110171.96
776027,true,20932.75,118533.55,0.0,139466.3,74981.87
776028,true,20932.75,0.0,0.0,20932.75,11254.17
776029,true,20932.75,0.0,0.0,20932.75,11254.17
776030,true,20932.75,5162.75,0.0,26095.5,14029.84
776031,true,20932.75,0.0,0.0,20932.75,11254.17
776032,true,20932.75,0.0,0.0,20932.75,11254.17
776033,true,20932.75,117228.46,0.0,138161.22,74280.23
776034,true,20932.75,0.0,0.0,20932.75,11254.17
776035,true,20932.75,66804.71,0.0,87737.46,47170.68
776036,true,27934.13,178418.44,0.0,206352.57,110942.23
776037,true,20932.75,134867.06,0.0,155799.81,83763.34
776038,true,20932.75,3352.81,0.0,24285.56,13056.75
776039,true,20932.75,51492.46,0.0,72425.22,38938.29
776040,true,3642.45,18813.88,0.0,22456.33,12073.29
776041,true,20932.75,76457.66,0.0,97390.42,52360.44
776042,true,25143.03,0.0,0.0,25143.03,11254.17
776043,true,3642.2,46113.59,0.0,49755.79,26750.41
776046,true,22626.37,0.0,0.0,22626.37,12164.7
776047,true,26998.69,0.0,0.0,26998.69,14515.41
776048,true,20932.75,57337.12,0.0,78269.87,42080.56
776049,true,20932.75,2971.18,0.0,23903.93,12851.57
776050,true,20932.75,16265.82,0.0,37198.58,19999.23
776051,true,20932.75,0.0,0.0,20932.75,11254.17
776052,true,20932.75,32979.36,0.0,53912.12,28985.01
776053,true,20932.75,0.0,0.0,20932.75,11254.17
776054,true,20932.75,0.0,0.0,20932.75,11254.17
776055,true,20932.75,37657.66,0.0,58590.41,31500.22
776056,true,20932.75,0.0,0.0,20932.75,11254.17
776057,true,20932.75,118382.15,0.0,139314.9,74900.48
776058,true,20932.75,193868.69,0.0,214801.44,115484.63
776059,true,20932.75,14768.8,0.0,35701.55,19194.38
776060,true,27934.13,0.0,0.0,27934.13,11254.17
776061,true,20932.75,0.0,0.0,20932.75,11254.17
776062,true,44960.52,0.0,0.0,44960.52,24172.32
776063,true,37930.46,131956.22,0.0,169886.68,91336.91
776064,true,20932.75,134935.7,0.0,155868.45,83800.24
776065,true,20932.75,3272.09,0.0,24204.85,13013.35
776066,true,25143.02,236678.4,0.0,261821.42,140764.19
776067,true,20932.75,197542.35,0.0,218475.1,117459.73
776068,true,3642.2,101124.35,0.0,104766.55,56326.08
776069,true,20932.75,110630.95,0.0,131563.7,70733.17
776070,true,20932.75,107849.1,0.0,128781.85,69237.56
776071,true,20932.75,138971.36,0.0,159904.11,85969.95
776072,true,20932.75,0.0,0.0,20932.75,11254.17
776073,true,20932.75,160327.06,0.0,181259.81,97451.51
776074,true,20932.75,170971.23,0.0,191903.98,103174.18
776075,true,20932.75,0.0,0.0,20932.75,11254.17
776076,true,20932.75,0.0,0.0,20932.75,11254.17
776077,true,20932.75,159820.69,0.0,180753.44,97179.27
776079,true,26419.48,53986.06,0.0,80405.54,43228.79
776080,true,26484.54,0.0,0.0,26484.54,14238.99
776081,true,4093.81,39359.05,0.0,43452.86,23361.75
776082,true,50232.83,53969.87,0.0,104202.7,56022.95
